timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729757425251,706,HTTP Request-0,302,Found,Thread Group 1-4,text,true,,376,142,235,235,http://gryffindor.hogwarts.A40.com/php/home.php,706,0,0
1729757425957,1753,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,841,143,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,1752,0,0
1729757425328,2344,HTTP Request,200,OK,Thread Group 1-215,text,true,,1217,285,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,656,0,0
1729757425328,656,HTTP Request-0,302,Found,Thread Group 1-215,text,true,,376,142,235,235,http://gryffindor.hogwarts.A40.com/php/home.php,656,0,0
1729757425984,1688,HTTP Request-1,200,OK,Thread Group 1-215,text,true,,841,143,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,1688,0,0
1729757426289,989,HTTP Request,200,OK,Thread Group 1-9,text,true,,1217,285,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,264,0,0
1729757426289,264,HTTP Request-0,302,Found,Thread Group 1-9,text,true,,376,142,235,235,http://gryffindor.hogwarts.A40.com/php/home.php,264,0,0
1729757426554,724,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,841,143,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,724,0,0
1729757425223,2155,HTTP Request,200,OK,Thread Group 1-113,text,true,,1217,285,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,585,0,0
1729757425223,585,HTTP Request-0,302,Found,Thread Group 1-113,text,true,,376,142,235,235,http://gryffindor.hogwarts.A40.com/php/home.php,585,0,0
1729757425808,1570,HTTP Request-1,200,OK,Thread Group 1-113,text,true,,841,143,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,1570,0,0
1729757425270,2360,HTTP Request,200,OK,Thread Group 1-151,text,true,,1217,285,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,705,0,0
1729757425270,705,HTTP Request-0,302,Found,Thread Group 1-151,text,true,,376,142,235,235,http://gryffindor.hogwarts.A40.com/php/home.php,705,0,0
1729757425975,1655,HTTP Request-1,200,OK,Thread Group 1-151,text,true,,841,143,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,1655,0,0
1729757425051,2552,HTTP Request,200,OK,Thread Group 1-42,text,true,,1217,285,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,878,0,0
1729757425051,878,HTTP Request-0,302,Found,Thread Group 1-42,text,true,,376,142,235,235,http://gryffindor.hogwarts.A40.com/php/home.php,878,0,0
1729757425930,1673,HTTP Request-1,200,OK,Thread Group 1-42,text,true,,841,143,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,1673,0,0
1729757426284,1310,HTTP Request,200,OK,Thread Group 1-98,text,true,,1217,285,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,274,0,0
1729757426284,274,HTTP Request-0,302,Found,Thread Group 1-98,text,true,,376,142,235,235,http://gryffindor.hogwarts.A40.com/php/home.php,274,0,0
1729757426558,1036,HTTP Request-1,200,OK,Thread Group 1-98,text,true,,841,143,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,1036,0,0
1729757424269,3323,HTTP Request,200,OK,Thread Group 1-134,text,true,,1217,285,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,255,0,0
1729757424269,255,HTTP Request-0,302,Found,Thread Group 1-134,text,true,,376,142,235,235,http://gryffindor.hogwarts.A40.com/php/home.php,255,0,0
1729757424524,3068,HTTP Request-1,200,OK,Thread Group 1-134,text,true,,841,143,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,3068,0,0
1729757425544,1981,HTTP Request,200,OK,Thread Group 1-197,text,true,,1217,285,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,725,0,0
1729757425544,725,HTTP Request-0,302,Found,Thread Group 1-197,text,true,,376,142,235,235,http://gryffindor.hogwarts.A40.com/php/home.php,725,0,0
1729757426270,1255,HTTP Request-1,200,OK,Thread Group 1-197,text,true,,841,143,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,1255,0,0
1729757424391,3127,HTTP Request,200,OK,Thread Group 1-27,text,true,,1217,285,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,85,0,0
1729757424128,73,HTTP Request-2,200,OK,Thread Group 1-228,text,true,,841,143,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,73,0,0
1729757425281,2235,HTTP Request,200,OK,Thread Group 1-219,text,true,,1217,285,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,535,0,0
1729757425281,535,HTTP Request-0,302,Found,Thread Group 1-219,text,true,,376,142,235,235,http://gryffindor.hogwarts.A40.com/php/home.php,535,0,0
1729757425816,1700,HTTP Request-1,200,OK,Thread Group 1-219,text,true,,841,143,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,1700,0,0
1729757424384,3122,HTTP Request,200,OK,Thread Group 1-214,text,true,,1217,285,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,126,0,0
1729757424384,126,HTTP Request-0,302,Found,Thread Group 1-214,text,true,,376,142,235,235,http://gryffindor.hogwarts.A40.com/php/home.php,126,0,0
1729757424510,2996,HTTP Request-1,200,OK,Thread Group 1-214,text,true,,841,143,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,2996,0,0
1729757425318,2187,HTTP Request,200,OK,Thread Group 1-221,text,true,,1217,285,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,952,0,0
1729757425503,2001,HTTP Request,200,OK,Thread Group 1-201,text,true,,1217,285,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,371,0,0
1729757425503,371,HTTP Request-0,302,Found,Thread Group 1-201,text,true,,376,142,235,235,http://gryffindor.hogwarts.A40.com/php/home.php,371,0,0
1729757425874,1630,HTTP Request-1,200,OK,Thread Group 1-201,text,true,,841,143,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,1630,0,0
1729757424391,85,HTTP Request-0,302,Found,Thread Group 1-27,text,true,,376,142,235,235,http://gryffindor.hogwarts.A40.com/php/home.php,85,0,0
1729757424477,3041,HTTP Request-1,200,OK,Thread Group 1-27,text,true,,841,143,235,235,http://gryffindor.hogwarts.A40.com/php/login.php,3041,0,0
