timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729759685966,483,HTTP Request-1,200,OK,Thread Group 1-137,text,true,,841,143,212,212,http://gryffindor.hogwarts.A40.com/php/login.php,483,0,0
1729759681305,5157,HTTP Request,200,OK,Thread Group 1-215,text,true,,1217,287,212,212,http://gryffindor.hogwarts.A40.com/php/login.php,4697,0,0
1729759681305,4697,HTTP Request-0,302,Found,Thread Group 1-215,text,true,,376,144,212,212,http://gryffindor.hogwarts.A40.com/php/logout.php,4697,0,0
1729759686003,459,HTTP Request-1,200,OK,Thread Group 1-215,text,true,,841,143,212,212,http://gryffindor.hogwarts.A40.com/php/login.php,458,0,0
1729759677982,8489,HTTP Request,200,OK,Thread Group 1-28,text,true,,1217,285,211,211,http://gryffindor.hogwarts.A40.com/php/login.php,3635,0,0
1729759677982,3635,HTTP Request-0,302,Found,Thread Group 1-28,text,true,,376,142,211,211,http://gryffindor.hogwarts.A40.com/php/home.php,3635,0,0
1729759681618,4853,HTTP Request-1,200,OK,Thread Group 1-28,text,true,,841,143,211,211,http://gryffindor.hogwarts.A40.com/php/login.php,4853,0,0
1729759678674,7810,HTTP Request,200,OK,Thread Group 1-118,text,true,,1217,285,211,211,http://gryffindor.hogwarts.A40.com/php/login.php,7337,0,0
1729759678674,7337,HTTP Request-0,302,Found,Thread Group 1-118,text,true,,376,142,211,211,http://gryffindor.hogwarts.A40.com/php/home.php,7337,0,0
1729759686011,473,HTTP Request-1,200,OK,Thread Group 1-118,text,true,,841,143,211,211,http://gryffindor.hogwarts.A40.com/php/login.php,473,0,0
1729759681086,5409,HTTP Request,200,OK,Thread Group 1-279,text,true,,1217,285,211,211,http://gryffindor.hogwarts.A40.com/php/login.php,4928,0,0
1729759681086,4928,HTTP Request-0,302,Found,Thread Group 1-279,text,true,,376,142,211,211,http://gryffindor.hogwarts.A40.com/php/home.php,4928,0,0
1729759686014,481,HTTP Request-1,200,OK,Thread Group 1-279,text,true,,841,143,211,211,http://gryffindor.hogwarts.A40.com/php/login.php,481,0,0
1729759685199,1309,HTTP Request,200,OK,Thread Group 1-65,text,true,,1217,287,211,211,http://gryffindor.hogwarts.A40.com/php/login.php,830,0,0
1729759685199,830,HTTP Request-0,302,Found,Thread Group 1-65,text,true,,376,144,211,211,http://gryffindor.hogwarts.A40.com/php/logout.php,830,0,0
1729759686030,478,HTTP Request-1,200,OK,Thread Group 1-65,text,true,,841,143,211,211,http://gryffindor.hogwarts.A40.com/php/login.php,478,0,0
1729759685322,1199,HTTP Request,200,OK,Thread Group 1-177,text,true,,1217,287,211,211,http://gryffindor.hogwarts.A40.com/php/login.php,799,0,0
1729759685322,799,HTTP Request-0,302,Found,Thread Group 1-177,text,true,,376,144,211,211,http://gryffindor.hogwarts.A40.com/php/logout.php,799,0,0
1729759686121,400,HTTP Request-1,200,OK,Thread Group 1-177,text,true,,841,143,211,211,http://gryffindor.hogwarts.A40.com/php/login.php,400,0,0
1729759684105,2425,HTTP Request,200,OK,Thread Group 1-155,text,true,,1217,285,210,210,http://gryffindor.hogwarts.A40.com/php/login.php,1253,0,0
1729759684105,1253,HTTP Request-0,302,Found,Thread Group 1-155,text,true,,376,142,210,210,http://gryffindor.hogwarts.A40.com/php/home.php,1253,0,0
1729759686097,433,HTTP Request-1,200,OK,Thread Group 1-155,text,true,,841,143,210,210,http://gryffindor.hogwarts.A40.com/php/login.php,433,0,0
1729759682741,3452,HTTP Request,200,OK,Thread Group 1-120,text,true,,1217,287,217,217,http://gryffindor.hogwarts.A40.com/php/login.php,2198,0,0
1729759682741,2198,HTTP Request-0,302,Found,Thread Group 1-120,text,true,,376,144,217,217,http://gryffindor.hogwarts.A40.com/php/logout.php,2198,0,0
1729759684940,1253,HTTP Request-1,200,OK,Thread Group 1-120,text,true,,841,143,217,217,http://gryffindor.hogwarts.A40.com/php/login.php,1253,0,0
1729759682742,3448,HTTP Request,200,OK,Thread Group 1-249,text,true,,1217,287,217,217,http://gryffindor.hogwarts.A40.com/php/login.php,1762,0,0
1729759682742,1762,HTTP Request-0,302,Found,Thread Group 1-249,text,true,,376,144,217,217,http://gryffindor.hogwarts.A40.com/php/logout.php,1762,0,0
1729759684505,1685,HTTP Request-1,200,OK,Thread Group 1-249,text,true,,841,143,217,217,http://gryffindor.hogwarts.A40.com/php/login.php,1685,0,0
1729759683664,2522,HTTP Request,200,OK,Thread Group 1-181,text,true,,1217,287,217,217,http://gryffindor.hogwarts.A40.com/php/login.php,969,0,0
1729759683664,969,HTTP Request-0,302,Found,Thread Group 1-181,text,true,,376,144,217,217,http://gryffindor.hogwarts.A40.com/php/logout.php,969,0,0
1729759684633,1553,HTTP Request-1,200,OK,Thread Group 1-181,text,true,,841,143,217,217,http://gryffindor.hogwarts.A40.com/php/login.php,1553,0,0
1729759611138,75047,HTTP Request,200,OK,Thread Group 1-45,text,true,,1592,549,217,217,http://gryffindor.hogwarts.A40.com/php/login.php,3312,0,1064
1729759611138,3312,HTTP Request-0,302,Found,Thread Group 1-45,text,true,,375,264,217,217,http://gryffindor.hogwarts.A40.com/php/login.php,3312,0,1064
