timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729839155279,4958,HTTP Request,200,OK,Thread Group 1-1,text,true,,1592,549,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2069,0,1059
1729839155279,2069,HTTP Request-0,302,Found,Thread Group 1-1,text,true,,375,264,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2069,0,1059
1729839158573,70,HTTP Request-1,302,Found,Thread Group 1-1,text,true,,376,142,243,243,http://gryffindor.hogwarts.A40.com/php/home.php,70,0,0
1729839158644,1593,HTTP Request-2,200,OK,Thread Group 1-1,text,true,,841,143,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,1592,0,0
1729839155280,4969,HTTP Request,200,OK,Thread Group 1-35,text,true,,1592,549,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2690,0,1128
1729839155280,2690,HTTP Request-0,302,Found,Thread Group 1-35,text,true,,375,264,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2690,0,1128
1729839157970,516,HTTP Request-1,302,Found,Thread Group 1-35,text,true,,376,142,243,243,http://gryffindor.hogwarts.A40.com/php/home.php,516,0,0
1729839158487,1762,HTTP Request-2,200,OK,Thread Group 1-35,text,true,,841,143,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,1762,0,0
1729839155285,4990,HTTP Request,200,OK,Thread Group 1-80,text,true,,1592,549,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2178,0,1027
1729839155285,2178,HTTP Request-0,302,Found,Thread Group 1-80,text,true,,375,264,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2178,0,1027
1729839158892,668,HTTP Request-1,302,Found,Thread Group 1-80,text,true,,376,142,243,243,http://gryffindor.hogwarts.A40.com/php/home.php,668,0,0
1729839159559,715,HTTP Request-2,200,OK,Thread Group 1-80,text,true,,841,143,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,715,0,0
1729839155274,5012,HTTP Request,200,OK,Thread Group 1-33,text,true,,1592,549,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2361,0,992
1729839155274,2361,HTTP Request-0,302,Found,Thread Group 1-33,text,true,,375,264,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2361,0,992
1729839158727,692,HTTP Request-1,302,Found,Thread Group 1-33,text,true,,376,142,243,243,http://gryffindor.hogwarts.A40.com/php/home.php,692,0,0
1729839159418,867,HTTP Request-2,200,OK,Thread Group 1-33,text,true,,841,143,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,867,0,0
1729839155286,5001,HTTP Request,200,OK,Thread Group 1-121,text,true,,1592,549,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2247,0,988
1729839155286,2247,HTTP Request-0,302,Found,Thread Group 1-121,text,true,,375,264,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2247,0,988
1729839159277,326,HTTP Request-1,302,Found,Thread Group 1-121,text,true,,376,142,243,243,http://gryffindor.hogwarts.A40.com/php/home.php,326,0,0
1729839159602,684,HTTP Request-2,200,OK,Thread Group 1-121,text,true,,841,143,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,684,0,0
1729839155275,5024,HTTP Request,200,OK,Thread Group 1-99,text,true,,1592,549,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2650,0,1032
1729839155275,2650,HTTP Request-0,302,Found,Thread Group 1-99,text,true,,375,264,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2650,0,1032
1729839157925,1415,HTTP Request-1,302,Found,Thread Group 1-99,text,true,,376,142,243,243,http://gryffindor.hogwarts.A40.com/php/home.php,1415,0,0
1729839159339,959,HTTP Request-2,200,OK,Thread Group 1-99,text,true,,841,143,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,958,0,0
1729839155280,5020,HTTP Request,200,OK,Thread Group 1-13,text,true,,1592,549,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2236,0,1033
1729839155280,2236,HTTP Request-0,302,Found,Thread Group 1-13,text,true,,375,264,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2236,0,1033
1729839158881,593,HTTP Request-1,302,Found,Thread Group 1-13,text,true,,376,142,243,243,http://gryffindor.hogwarts.A40.com/php/home.php,593,0,0
1729839159473,826,HTTP Request-2,200,OK,Thread Group 1-13,text,true,,841,143,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,825,0,0
1729839155342,4961,HTTP Request,200,OK,Thread Group 1-127,text,true,,1592,549,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2823,0,1029
1729839155342,2823,HTTP Request-0,302,Found,Thread Group 1-127,text,true,,375,264,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2823,0,1029
1729839158165,1446,HTTP Request-1,302,Found,Thread Group 1-127,text,true,,376,142,243,243,http://gryffindor.hogwarts.A40.com/php/home.php,1446,0,0
1729839159610,692,HTTP Request-2,200,OK,Thread Group 1-127,text,true,,841,143,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,692,0,0
1729839155284,5034,HTTP Request,200,OK,Thread Group 1-108,text,true,,1592,549,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2359,0,1088
1729839155284,2359,HTTP Request-0,302,Found,Thread Group 1-108,text,true,,375,264,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2359,0,1088
1729839158721,611,HTTP Request-1,302,Found,Thread Group 1-108,text,true,,376,142,243,243,http://gryffindor.hogwarts.A40.com/php/home.php,611,0,0
1729839159332,985,HTTP Request-2,200,OK,Thread Group 1-108,text,true,,841,143,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,985,0,0
1729839155286,5038,HTTP Request,200,OK,Thread Group 1-101,text,true,,1592,549,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,3046,0,1090
1729839155286,3046,HTTP Request-0,302,Found,Thread Group 1-101,text,true,,375,264,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,3046,0,1090
1729839158333,1179,HTTP Request-1,302,Found,Thread Group 1-101,text,true,,376,142,243,243,http://gryffindor.hogwarts.A40.com/php/home.php,1179,0,0
1729839159511,812,HTTP Request-2,200,OK,Thread Group 1-101,text,true,,841,143,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,812,0,0
1729839155281,5047,HTTP Request,200,OK,Thread Group 1-31,text,true,,1592,549,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2786,0,974
1729839155281,2786,HTTP Request-0,302,Found,Thread Group 1-31,text,true,,375,264,243,243,http://gryffindor.hogwarts.A40.com/php/login.php,2786,0,974
1729839158067,1211,HTTP Request-1,302,Found,Thread Group 1-31,text,true,,376,142,243,243,http://gryffindor.hogwarts.A40.com/php/home.php,1211,0,0
